Water System Name,Source,County,Testing Date,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,3/22/22,(PFOA) PFoctanoic acid,6.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,3/22/22,(PFOS) PFoctane sulfonic acid,7.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,3/22/22,(PFPeA) PFpentanoic acid,5.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,8/7/23,(PFBS) PFbutane sulfonic acid,4.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,8/7/23,(PFHxA) PFhexanoic acid,4.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,8/7/23,(PFOA) PFoctanoic acid,6.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,8/7/23,(PFOS) PFoctane sulfonic acid,6.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,8/7/23,(PFPeA) PFpentanoic acid,5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,9/19/23,(PFBA) PFbutanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,9/19/23,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,9/19/23,(PFHxA) PFhexanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,9/19/23,(PFOA) PFoctanoic acid,4.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,9/19/23,(PFOS) PFoctane sulfonic acid,6.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,9/19/23,(PFPeA) PFpentanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,11/27/23,(PFBS) PFbutane sulfonic acid,4.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,11/27/23,(PFHxA) PFhexanoic acid,4.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,11/27/23,(PFOA) PFoctanoic acid,5.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,11/27/23,(PFOS) PFoctane sulfonic acid,6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,11/27/23,(PFPeA) PFpentanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,2/19/24,(PFBS) PFbutane sulfonic acid,5.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,2/19/24,(PFHpA) PFheptanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,2/19/24,(PFHxA) PFhexanoic acid,5.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,2/19/24,(PFOA) PFoctanoic acid,5.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,2/19/24,(PFOS) PFoctane sulfonic acid,6.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ENCHANTED FIRS MOBILE ESTATES,1,Pierce,2/19/24,(PFPeA) PFpentanoic acid,5.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,1,Kitsap,12/8/22,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,2,Kitsap,12/8/22,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,1,Kitsap,12/8/22,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,2,Kitsap,12/8/22,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,1,Kitsap,12/8/22,(PFOA) PFoctanoic acid,2.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,2,Kitsap,12/8/22,(PFOA) PFoctanoic acid,2.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,1,Kitsap,2/28/23,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,2,Kitsap,2/28/23,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,1,Kitsap,2/28/23,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,2,Kitsap,2/28/23,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,1,Kitsap,2/28/23,(PFOA) PFoctanoic acid,2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,2,Kitsap,2/28/23,(PFOA) PFoctanoic acid,2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,3,Kitsap,8/7/23,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,3,Kitsap,8/7/23,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,3,Kitsap,8/7/23,(PFOA) PFoctanoic acid,2.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,3,Kitsap,3/19/24,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,3,Kitsap,3/19/24,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
HOOT RIDGE,3,Kitsap,3/19/24,(PFOA) PFoctanoic acid,2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,6/18/23,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,6/18/23,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,6/18/23,(PFHxS) PFhexane sulfonic acid,23ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,6/18/23,(PFOS) PFoctane sulfonic acid,2.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,6/18/23,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,6/18/23,(PFPeS) PFpentanesulfonic acid,4.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,4/22/24,(PFHxS) PFhexane sulfonic acid,12.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,9/11/24,(PFBS) PFbutane sulfonic acid,6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,9/11/24,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,9/11/24,(PFHxS) PFhexane sulfonic acid,28.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,9/11/24,(PFOS) PFoctane sulfonic acid,3.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,9/11/24,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
EVERGREEN SKY RANCH COMMUNITY WTR,2,King,9/11/24,(PFPeS) PFpentanesulfonic acid,5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,6,Spokane,12/27/23,(PFBS) PFbutane sulfonic acid,0.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFBS) PFbutane sulfonic acid,1.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,6,Spokane,12/27/23,(PFHpA) PFheptanoic acid,1.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFHxA) PFhexanoic acid,1.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,6,Spokane,12/27/23,(PFHxA) PFhexanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFHxS) PFhexane sulfonic acid,14.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFHxS) PFhexane sulfonic acid,14.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,6,Spokane,12/27/23,(PFHxS) PFhexane sulfonic acid,6.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFOA) PFoctanoic acid,1.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,6,Spokane,12/27/23,(PFOA) PFoctanoic acid,1.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFOS) PFoctane sulfonic acid,4.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,12/27/23,(PFOS) PFoctane sulfonic acid,4.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,3/4/24,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,3/4/24,(PFHxS) PFhexane sulfonic acid,15ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,6,Spokane,3/4/24,(PFHxS) PFhexane sulfonic acid,4.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,3/4/24,(PFOS) PFoctane sulfonic acid,5.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,6/7/24,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,6/7/24,(PFHxS) PFhexane sulfonic acid,10.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
FAIRCHILD AIR FORCE BASE,1,Spokane,6/7/24,(PFOS) PFoctane sulfonic acid,4.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFBA) PFbutanoic acid,3.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFBA) PFbutanoic acid,3.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFBS) PFbutane sulfonic acid,7.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFBS) PFbutane sulfonic acid,7.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFHpA) PFheptanoic acid,4.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFHpA) PFheptanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFHxA) PFhexanoic acid,7.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFHxA) PFhexanoic acid,7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFHxS) PFhexane sulfonic acid,20.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFHxS) PFhexane sulfonic acid,21.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFOA) PFoctanoic acid,11.1ng/L,10ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFOA) PFoctanoic acid,13.1ng/L,10ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFOS) PFoctane sulfonic acid,15.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFOS) PFoctane sulfonic acid,15.5ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,2,Spokane,9/5/23,(PFPeA) PFpentanoic acid,5.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,9/5/23,(PFPeA) PFpentanoic acid,6.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFBA) PFbutanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFBA) PFbutanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFBS) PFbutane sulfonic acid,7.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFHpA) PFheptanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFHpA) PFheptanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFHxA) PFhexanoic acid,10ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFHxA) PFhexanoic acid,7.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFHxS) PFhexane sulfonic acid,17.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFHxS) PFhexane sulfonic acid,30.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFOA) PFoctanoic acid,12ng/L,10ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFOA) PFoctanoic acid,8.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFOS) PFoctane sulfonic acid,14.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFOS) PFoctane sulfonic acid,16.7ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/13/23,(PFPeA) PFpentanoic acid,6.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFPeA) PFpentanoic acid,6.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/13/23,(PFPeS) PFpentanesulfonic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFBA) PFbutanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFBA) PFbutanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFBS) PFbutane sulfonic acid,7.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFHpA) PFheptanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFHpA) PFheptanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFHxA) PFhexanoic acid,7.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFHxA) PFhexanoic acid,8.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFHxS) PFhexane sulfonic acid,18.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFHxS) PFhexane sulfonic acid,18.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFOA) PFoctanoic acid,9.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFOA) PFoctanoic acid,9.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFOS) PFoctane sulfonic acid,14.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFOS) PFoctane sulfonic acid,15.5ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,2,Spokane,2/12/24,(PFPeA) PFpentanoic acid,5.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,2/12/24,(PFPeA) PFpentanoic acid,6.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFBA) PFbutanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFBA) PFbutanoic acid,3.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFBS) PFbutane sulfonic acid,7.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFBS) PFbutane sulfonic acid,7.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFHpA) PFheptanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFHpA) PFheptanoic acid,3.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFHxA) PFhexanoic acid,8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFHxA) PFhexanoic acid,8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFHxS) PFhexane sulfonic acid,18.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFHxS) PFhexane sulfonic acid,19.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFOA) PFoctanoic acid,9.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFOA) PFoctanoic acid,9.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFOS) PFoctane sulfonic acid,14.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFOS) PFoctane sulfonic acid,15.6ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,3,Spokane,5/9/24,(PFPeA) PFpentanoic acid,6.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,5/9/24,(PFPeA) PFpentanoic acid,6.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFBA) PFbutanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFBS) PFbutane sulfonic acid,7.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFHpA) PFheptanoic acid,4.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFHxA) PFhexanoic acid,8.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFHxS) PFhexane sulfonic acid,19.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFOA) PFoctanoic acid,10.6ng/L,10ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFOS) PFoctane sulfonic acid,14.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,8/7/24,(PFPeA) PFpentanoic acid,6.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFBA) PFbutanoic acid,3.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFBA) PFbutanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFBS) PFbutane sulfonic acid,8.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFBS) PFbutane sulfonic acid,8.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFHpA) PFheptanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFHpA) PFheptanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFHxA) PFhexanoic acid,8.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFHxA) PFhexanoic acid,8.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFHxS) PFhexane sulfonic acid,16.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFHxS) PFhexane sulfonic acid,18.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFOA) PFoctanoic acid,12.1ng/L,10ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFOA) PFoctanoic acid,8.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFOS) PFoctane sulfonic acid,11.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFOS) PFoctane sulfonic acid,12.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,2,Spokane,11/14/24,(PFPeA) PFpentanoic acid,6.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Fairchild Community LLC,3,Spokane,11/14/24,(PFPeA) PFpentanoic acid,6.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
FIRCREST CITY OF,9,Pierce,10/21/24,(PFBS) PFbutane sulfonic acid,2.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FIRCREST CITY OF,5,Pierce,10/21/24,(PFBS) PFbutane sulfonic acid,2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FIRCREST CITY OF,3,Pierce,10/21/24,(PFBS) PFbutane sulfonic acid,3.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FIRCREST CITY OF,2,Pierce,10/21/24,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
FIRCREST CITY OF,9,Pierce,10/21/24,(PFHxA) PFhexanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
